timestamp,open,high,low,close,volume
2025-12-04 18:06:00,3.1178,3.12,3.1102,3.1198,4150.0
2025-12-04 18:07:00,3.1199,3.1199,3.11,3.11,41.0
2025-12-04 18:08:00,3.11,3.1103,3.11,3.1103,1020.0
2025-12-04 18:09:00,3.11,3.11,3.11,3.11,200.0
2025-12-04 18:10:00,3.1102,3.1199,3.1102,3.1102,2404.0
2025-12-04 18:11:00,3.11,3.11,3.11,3.11,1010.0
2025-12-04 18:12:00,3.11,3.1179,3.11,3.1179,211.0
2025-12-04 18:13:00,3.1199,3.1199,3.1199,3.1199,30.0
2025-12-04 18:14:00,3.12,3.12,3.1179,3.1179,2.0
2025-12-04 18:16:00,3.12,3.12,3.11,3.1101,2961.0
2025-12-04 18:17:00,3.11,3.12,3.11,3.12,103.0
2025-12-04 18:19:00,3.1178,3.1178,3.1178,3.1178,60.0
2025-12-04 18:20:00,3.1177,3.1177,3.1103,3.1103,181.0
2025-12-04 18:21:00,3.11,3.11,3.1,3.1,32000.0
2025-12-04 18:22:00,3.1,3.12,3.1,3.12,9652.0
2025-12-04 18:23:00,3.1103,3.1197,3.11,3.1197,685.0
2025-12-04 18:24:00,3.12,3.12,3.12,3.12,20.0
2025-12-04 18:25:00,3.11,3.11,3.1,3.1,2446.0
2025-12-04 18:27:00,3.1001,3.11,3.1001,3.1098,1044.0
2025-12-04 18:28:00,3.1,3.1,3.1,3.1,15.0
2025-12-04 18:31:00,3.1098,3.1098,3.1093,3.1093,9713.0
2025-12-04 18:33:00,3.1,3.11,3.1,3.11,93.0
2025-12-04 18:34:00,3.11,3.11,3.1,3.1096,1855.0
2025-12-04 18:35:00,3.1001,3.1001,3.1001,3.1001,3.0
2025-12-04 18:36:00,3.11,3.11,3.1,3.11,1071.0
2025-12-04 18:37:00,3.11,3.1101,3.11,3.1101,7001.0
2025-12-04 18:38:00,3.11,3.11,3.11,3.11,340.0
2025-12-04 18:39:00,3.12,3.12,3.12,3.12,100.0
2025-12-04 18:40:00,3.12,3.12,3.12,3.12,1136.0
2025-12-04 18:41:00,3.12,3.12,3.12,3.12,2574.0
2025-12-04 18:42:00,3.11,3.11,3.11,3.11,30.0
2025-12-04 18:43:00,3.12,3.12,3.12,3.12,200.0
2025-12-04 18:44:00,3.1103,3.12,3.1103,3.12,1481.0
2025-12-04 18:46:00,3.1197,3.1197,3.1197,3.1197,6.0
2025-12-04 18:47:00,3.1184,3.1184,3.1184,3.1184,1400.0
2025-12-04 18:48:00,3.1102,3.1102,3.1102,3.1102,100.0
2025-12-04 18:49:00,3.1199,3.1199,3.1103,3.1198,21.0
2025-12-04 18:50:00,3.1102,3.1197,3.1102,3.1196,3410.0
2025-12-04 18:51:00,3.1199,3.1199,3.1199,3.1199,80.0
2025-12-04 18:52:00,3.1198,3.1198,3.11,3.11,1723.0
2025-12-04 18:54:00,3.1197,3.1197,3.1197,3.1197,2.0
2025-12-04 18:55:00,3.1101,3.1101,3.1101,3.1101,50.0
2025-12-04 18:58:00,3.11,3.11,3.11,3.11,60.0
2025-12-04 18:59:00,3.1197,3.1197,3.1197,3.1197,35.0
2025-12-04 19:00:00,3.1102,3.1102,3.1102,3.1102,11.0
2025-12-04 19:02:00,3.11,3.1103,3.11,3.1103,108220.0
2025-12-04 19:03:00,3.1198,3.1198,3.1198,3.1198,43.0
2025-12-04 19:04:00,3.12,3.12,3.12,3.12,65.0
2025-12-04 19:05:00,3.11,3.11,3.11,3.11,415.0
2025-12-04 19:06:00,3.1194,3.1194,3.1194,3.1194,1.0
2025-12-04 19:07:00,3.12,3.12,3.1198,3.1198,20.0
2025-12-04 19:08:00,3.12,3.12,3.12,3.12,30.0
2025-12-04 19:09:00,3.12,3.12,3.12,3.12,1000.0
2025-12-04 19:10:00,3.11,3.12,3.11,3.12,101.0
2025-12-04 19:11:00,3.1191,3.1191,3.11,3.1101,7117.0
2025-12-04 19:12:00,3.11,3.11,3.11,3.11,351.0
2025-12-04 19:13:00,3.11,3.11,3.11,3.11,600.0
2025-12-04 19:14:00,3.11,3.11,3.11,3.11,1510.0
2025-12-04 19:15:00,3.11,3.11,3.1,3.1,155.0
2025-12-04 19:16:00,3.11,3.11,3.11,3.11,32.0
2025-12-04 19:17:00,3.11,3.11,3.1099,3.1099,22.0
2025-12-04 19:18:00,3.1,3.1,3.1,3.1,2.0
2025-12-04 19:22:00,3.1,3.1,3.1,3.1,1030.0
2025-12-04 19:23:00,3.1,3.1001,3.1,3.1001,30.0
