timestamp,open,high,low,close,volume
2025-12-04 17:26:00,2.9194,2.9194,2.9194,2.9194,100.0
2025-12-04 17:27:00,2.91,2.91,2.91,2.91,100.0
2025-12-04 17:28:00,2.91,2.91,2.91,2.91,2366.0
2025-12-04 17:30:00,2.92,2.92,2.92,2.92,200.0
2025-12-04 17:31:00,2.9197,2.92,2.9192,2.9192,1075.0
2025-12-04 17:33:00,2.9188,2.9188,2.9188,2.9188,5.0
2025-12-04 17:34:00,2.9198,2.92,2.9197,2.9197,231.0
2025-12-04 17:35:00,2.91,2.91,2.91,2.91,3625.0
2025-12-04 17:36:00,2.9002,2.9002,2.9002,2.9002,875.0
2025-12-04 17:37:00,2.91,2.91,2.9097,2.9097,256.0
2025-12-04 17:39:00,2.9,2.9,2.9,2.9,200.0
2025-12-04 17:40:00,2.91,2.91,2.9097,2.9097,33.0
2025-12-04 17:41:00,2.91,2.91,2.91,2.91,45649.0
2025-12-04 17:42:00,2.9003,2.9003,2.9003,2.9003,7.0
2025-12-04 17:44:00,2.91,2.91,2.91,2.91,38.0
2025-12-04 17:46:00,2.91,2.91,2.9084,2.9084,2536.0
2025-12-04 17:48:00,2.9,2.9001,2.9,2.9001,6.0
2025-12-04 17:49:00,2.91,2.91,2.91,2.91,1000.0
2025-12-04 17:50:00,2.9003,2.9003,2.9003,2.9003,100.0
2025-12-04 17:52:00,2.91,2.91,2.91,2.91,5.0
2025-12-04 17:56:00,2.91,2.91,2.91,2.91,900.0
2025-12-04 17:57:00,2.9099,2.9099,2.9099,2.9099,565.0
2025-12-04 17:58:00,2.9084,2.9097,2.9084,2.9097,1001.0
2025-12-04 17:59:00,2.91,2.91,2.9099,2.9099,450.0
2025-12-04 18:00:00,2.9,2.9,2.9,2.9,500.0
2025-12-04 18:01:00,2.91,2.91,2.91,2.91,500.0
2025-12-04 18:03:00,2.91,2.91,2.91,2.91,1050.0
2025-12-04 18:04:00,2.9016,2.9016,2.9016,2.9016,50.0
2025-12-04 18:07:00,2.9,2.9,2.9,2.9,100.0
2025-12-04 18:09:00,2.91,2.91,2.9,2.9,1689.0
2025-12-04 18:10:00,2.91,2.91,2.91,2.91,631.0
2025-12-04 18:11:00,2.91,2.91,2.91,2.91,1516.0
2025-12-04 18:14:00,2.9099,2.9099,2.9099,2.9099,100.0
2025-12-04 18:15:00,2.91,2.91,2.9,2.9,250.0
2025-12-04 18:16:00,2.91,2.91,2.9098,2.9098,1801.0
2025-12-04 18:17:00,2.9,2.9,2.9,2.9,17.0
2025-12-04 18:20:00,2.91,2.91,2.91,2.91,5.0
2025-12-04 18:21:00,2.9003,2.91,2.9,2.91,430.0
2025-12-04 18:26:00,2.9003,2.91,2.9003,2.91,26.0
2025-12-04 18:28:00,2.9097,2.9098,2.9,2.9,1418.0
2025-12-04 18:30:00,2.9,2.9,2.9,2.9,307175.0
2025-12-04 18:31:00,2.91,2.91,2.9,2.9,165.0
2025-12-04 18:33:00,2.91,2.91,2.91,2.91,500.0
2025-12-04 18:34:00,2.9097,2.9097,2.9097,2.9097,5.0
2025-12-04 18:35:00,2.9,2.9,2.9,2.9,151.0
2025-12-04 18:36:00,2.91,2.91,2.9099,2.9099,1334.0
2025-12-04 18:37:00,2.91,2.91,2.91,2.91,100.0
2025-12-04 18:43:00,2.91,2.91,2.91,2.91,14.0
2025-12-04 18:44:00,2.9099,2.91,2.9099,2.91,4.0
2025-12-04 18:45:00,2.91,2.91,2.91,2.91,1.0
2025-12-04 18:46:00,2.91,2.91,2.91,2.91,517.0
2025-12-04 18:48:00,2.91,2.91,2.91,2.91,850.0
2025-12-04 18:49:00,2.91,2.91,2.91,2.91,200.0
2025-12-04 18:50:00,2.9,2.91,2.9,2.91,5238.0
2025-12-04 18:51:00,2.9084,2.9099,2.9084,2.9099,58.0
2025-12-04 18:53:00,2.9092,2.9096,2.9092,2.9096,20.0
2025-12-04 18:54:00,2.9003,2.9003,2.9003,2.9003,20.0
2025-12-04 18:58:00,2.9087,2.9087,2.9087,2.9087,1.0
2025-12-04 18:59:00,2.91,2.91,2.91,2.91,50.0
2025-12-04 19:00:00,2.9,2.9,2.9,2.9,307175.0
2025-12-04 19:01:00,2.9,2.9,2.9,2.9,1.0
2025-12-04 19:03:00,2.9,2.9,2.9,2.9,5.0
2025-12-04 19:05:00,2.9097,2.9097,2.9097,2.9097,200.0
2025-12-04 19:06:00,2.91,2.91,2.9,2.9,118.0
2025-12-04 19:07:00,2.9096,2.9096,2.9096,2.9096,32.0
2025-12-04 19:10:00,2.91,2.91,2.91,2.91,1000.0
2025-12-04 19:12:00,2.9096,2.9097,2.9096,2.9097,65.0
2025-12-04 19:13:00,2.91,2.91,2.91,2.91,500.0
2025-12-04 19:14:00,2.9098,2.91,2.9098,2.91,18.0
2025-12-04 19:15:00,2.9,2.9087,2.9,2.9087,1001.0
2025-12-04 19:17:00,2.9096,2.9096,2.9096,2.9096,36.0
2025-12-04 19:18:00,2.9099,2.9099,2.9099,2.9099,200.0
2025-12-04 19:21:00,2.9098,2.91,2.9098,2.91,101.0
2025-12-04 19:22:00,2.9098,2.91,2.9098,2.91,203.0
2025-12-04 19:23:00,2.9,2.9,2.9,2.9,6000.0
2025-12-04 19:24:00,2.91,2.91,2.91,2.91,200.0
2025-12-04 19:31:00,2.9099,2.9099,2.9099,2.9099,200.0
2025-12-04 19:33:00,2.9098,2.9098,2.9098,2.9098,2.0
2025-12-04 19:34:00,2.91,2.91,2.91,2.91,200.0
2025-12-04 19:36:00,2.9096,2.9096,2.9096,2.9096,30.0
2025-12-04 19:37:00,2.9084,2.9088,2.9084,2.9088,5.0
2025-12-04 19:38:00,2.9088,2.9095,2.9088,2.9095,52.0
2025-12-04 19:39:00,2.9088,2.91,2.9088,2.91,403.0
2025-12-04 19:40:00,2.91,2.91,2.91,2.91,400.0
2025-12-04 19:42:00,2.9,2.91,2.9,2.91,85.0
2025-12-04 19:43:00,2.91,2.91,2.9097,2.91,6055.0
2025-12-04 19:44:00,2.91,2.91,2.91,2.91,400.0
2025-12-04 19:46:00,2.9098,2.9098,2.9098,2.9098,300.0
2025-12-04 19:48:00,2.91,2.91,2.9098,2.9098,800.0
2025-12-04 19:49:00,2.91,2.91,2.9001,2.91,680.0
2025-12-04 19:50:00,2.91,2.91,2.9097,2.9097,981.0
2025-12-04 19:51:00,2.9,2.9,2.8998,2.8998,6061.0
2025-12-04 19:52:00,2.8903,2.8903,2.8903,2.8903,20.0
2025-12-04 19:53:00,2.9,2.9,2.8999,2.8999,6.0
2025-12-04 19:54:00,2.8998,2.8998,2.8998,2.8998,10.0
2025-12-04 19:55:00,2.8997,2.9,2.8997,2.8999,1118.0
2025-12-04 19:56:00,2.9,2.9,2.8997,2.8997,334.0
2025-12-04 19:57:00,2.9,2.9,2.8999,2.8999,2545.0
2025-12-04 19:58:00,2.9,2.9,2.9,2.9,2000.0
2025-12-04 19:59:00,2.8997,2.9,2.8902,2.9,2305.0
