timestamp,open,high,low,close,volume
2025-12-04 18:18:00,13.4004,13.41,13.4,13.4003,1250.0
2025-12-04 18:19:00,13.4,13.4003,13.4,13.4,2455.0
2025-12-04 18:20:00,13.41,13.41,13.4,13.4,79.0
2025-12-04 18:21:00,13.4021,13.4021,13.4,13.4,283.0
2025-12-04 18:22:00,13.4,13.41,13.4,13.4,415.0
2025-12-04 18:23:00,13.4,13.41,13.38,13.41,271.0
2025-12-04 18:24:00,13.39,13.41,13.31,13.31,148.0
2025-12-04 18:25:00,13.36,13.39,13.36,13.36,103.0
2025-12-04 18:26:00,13.4,13.4,13.32,13.36,72.0
2025-12-04 18:27:00,13.358,13.39,13.358,13.39,40.0
2025-12-04 18:28:00,13.375,13.38,13.35,13.38,119.0
2025-12-04 18:29:00,13.37,13.37,13.36,13.36,527.0
2025-12-04 18:30:00,13.37,13.37,13.36,13.36,7009.0
2025-12-04 18:31:00,13.39,13.39,13.375,13.375,119.0
2025-12-04 18:32:00,13.37,13.37,13.35,13.35,657.0
2025-12-04 18:33:00,13.37,13.37,13.37,13.37,76.0
2025-12-04 18:34:00,13.35,13.38,13.35,13.38,204.0
2025-12-04 18:35:00,13.38,13.38,13.3509,13.3509,13.0
2025-12-04 18:36:00,13.36,13.37,13.36,13.37,21.0
2025-12-04 18:37:00,13.37,13.38,13.37,13.38,533.0
2025-12-04 18:38:00,13.38,13.38,13.35,13.35,199.0
2025-12-04 18:39:00,13.37,13.38,13.35,13.35,692.0
2025-12-04 18:40:00,13.38,13.38,13.3506,13.3576,135.0
2025-12-04 18:41:00,13.3506,13.3603,13.3506,13.36,749.0
2025-12-04 18:42:00,13.3598,13.36,13.3537,13.3537,46.0
2025-12-04 18:43:00,13.3593,13.37,13.35,13.35,704.0
2025-12-04 18:44:00,13.37,13.37,13.3507,13.37,41.0
2025-12-04 18:45:00,13.35,13.37,13.35,13.37,13.0
2025-12-04 18:46:00,13.37,13.38,13.36,13.38,31.0
2025-12-04 18:47:00,13.37,13.37,13.37,13.37,149.0
2025-12-04 18:48:00,13.37,13.38,13.36,13.38,110.0
2025-12-04 18:49:00,13.38,13.38,13.3798,13.3798,514.0
2025-12-04 18:50:00,13.37,13.38,13.37,13.38,141.0
2025-12-04 18:51:00,13.3799,13.38,13.35,13.38,18.0
2025-12-04 18:52:00,13.3798,13.3798,13.3798,13.3798,100.0
2025-12-04 18:53:00,13.38,13.38,13.35,13.35,538.0
2025-12-04 18:54:00,13.3633,13.38,13.35,13.37,176.0
2025-12-04 18:55:00,13.37,13.3794,13.37,13.37,157.0
