timestamp,open,high,low,close,volume
2025-12-04 18:20:00,177.475,177.5,177.45,177.5,26.0
2025-12-04 18:21:00,177.5,177.5,177.4,177.42,430.0
2025-12-04 18:22:00,177.42,177.43,177.25,177.25,3268.0
2025-12-04 18:23:00,177.3411,177.43,177.34,177.43,293.0
2025-12-04 18:24:00,177.34,177.39,177.34,177.34,1467.0
2025-12-04 18:25:00,177.35,177.39,177.34,177.355,744.0
2025-12-04 18:26:00,177.43,177.44,177.34,177.34,577.0
2025-12-04 18:27:00,177.395,177.43,177.36,177.4201,193.0
2025-12-04 18:28:00,177.422,177.43,177.42,177.43,1048.0
2025-12-04 18:29:00,177.385,177.43,177.385,177.43,99.0
2025-12-04 18:30:00,177.4295,177.43,177.3683,177.38,26.0
2025-12-04 18:31:00,177.38,177.43,177.38,177.38,358.0
2025-12-04 18:32:00,177.34,177.38,177.34,177.38,312.0
2025-12-04 18:33:00,177.37,177.43,177.37,177.385,2839.0
2025-12-04 18:34:00,177.43,177.43,177.35,177.43,1519.0
2025-12-04 18:35:00,177.41,177.43,177.37,177.385,301.0
2025-12-04 18:36:00,177.34,177.43,177.34,177.385,18.0
2025-12-04 18:37:00,177.41,177.43,177.34,177.41,130.0
2025-12-04 18:38:00,177.42,177.43,177.3544,177.3544,45.0
2025-12-04 18:39:00,177.35,177.41,177.34,177.41,272.0
2025-12-04 18:40:00,177.35,177.43,177.34,177.41,221.0
2025-12-04 18:41:00,177.41,177.42,177.27,177.41,505.0
2025-12-04 18:42:00,177.41,177.43,177.38,177.38,1054.0
2025-12-04 18:43:00,177.35,177.43,177.34,177.43,3385.0
2025-12-04 18:44:00,177.35,177.4281,177.34,177.385,996.0
2025-12-04 18:45:00,177.43,177.43,177.37,177.37,84.0
2025-12-04 18:46:00,177.37,177.43,177.37,177.4,1118.0
2025-12-04 18:47:00,177.37,177.37,177.3401,177.3401,343.0
2025-12-04 18:48:00,177.3531,177.44,177.3531,177.44,144.0
2025-12-04 18:49:00,177.44,177.44,177.3403,177.4047,658.0
2025-12-04 18:50:00,177.4,177.44,177.36,177.36,158.0
2025-12-04 18:51:00,177.34,177.4195,177.34,177.4195,30.0
2025-12-04 18:52:00,177.39,177.44,177.34,177.34,910.0
2025-12-04 18:53:00,177.34,177.44,177.34,177.44,1219.0
2025-12-04 18:54:00,177.38,177.44,177.34,177.39,46.0
2025-12-04 18:55:00,177.41,177.5,177.4,177.5,5051.0
2025-12-04 18:56:00,177.47,177.5,177.34,177.5,965.0
2025-12-04 18:57:00,177.4744,177.5,177.34,177.3401,582.0
2025-12-04 18:58:00,177.3625,177.5,177.34,177.41,503.0
2025-12-04 18:59:00,177.38,177.41,177.35,177.4,1877.0
2025-12-04 19:00:00,177.5,177.5,177.34,177.39,508.0
2025-12-04 19:01:00,177.41,177.5,177.34,177.42,23.0
2025-12-04 19:02:00,177.42,177.5,177.39,177.42,84.0
2025-12-04 19:03:00,177.4,177.4744,177.34,177.39,493.0
2025-12-04 19:04:00,177.38,177.5,177.374,177.374,517.0
2025-12-04 19:05:00,177.5,177.5,177.34,177.42,135.0
2025-12-04 19:06:00,177.4,177.5,177.3657,177.42,126.0
2025-12-04 19:07:00,177.4,177.4,177.34,177.38,190.0
2025-12-04 19:08:00,177.38,177.4,177.3585,177.38,174.0
2025-12-04 19:09:00,177.42,177.5,177.34,177.5,88.0
2025-12-04 19:10:00,177.4,177.5,177.38,177.44,46.0
2025-12-04 19:11:00,177.4,177.44,177.4,177.44,13.0
2025-12-04 19:12:00,177.38,177.5,177.38,177.41,266.0
2025-12-04 19:13:00,177.5,177.5,177.38,177.47,327.0
2025-12-04 19:14:00,177.42,177.5,177.42,177.5,171.0
2025-12-04 19:15:00,177.5,177.5,177.48,177.48,29.0
2025-12-04 19:16:00,177.48,177.5,177.46,177.46,212.0
2025-12-04 19:17:00,177.4999,177.5,177.46,177.46,593.0
2025-12-04 19:18:00,177.46,177.4993,177.46,177.48,521.0
2025-12-04 19:19:00,177.46,177.5,177.46,177.499,282.0
2025-12-04 19:20:00,177.4647,177.4647,177.4647,177.4647,15.0
2025-12-04 19:21:00,177.4873,177.4894,177.4601,177.48,82.0
2025-12-04 19:22:00,177.4601,177.5,177.46,177.48,185.0
2025-12-04 19:23:00,177.4802,177.49,177.4802,177.49,7.0
2025-12-04 19:24:00,177.49,177.64,177.4888,177.575,2661.0
2025-12-04 19:25:00,177.55,177.64,177.51,177.575,266.0
2025-12-04 19:26:00,177.52,177.64,177.51,177.575,183.0
2025-12-04 19:27:00,177.56,177.69,177.55,177.69,344.0
2025-12-04 19:28:00,177.64,177.64,177.55,177.64,123.0
2025-12-04 19:29:00,177.62,177.6385,177.55,177.5655,338.0
2025-12-04 19:30:00,177.61,177.62,177.5,177.55,1433.0
2025-12-04 19:31:00,177.55,177.57,177.5005,177.501,458.0
2025-12-04 19:32:00,177.5494,177.55,177.5012,177.55,901.0
2025-12-04 19:33:00,177.525,177.55,177.52,177.52,550.0
