timestamp,open,high,low,close,volume
2025-12-04 18:06:00,34.19,34.19,34.095,34.095,131.0
2025-12-04 18:07:00,34.18,34.19,34.14,34.14,1180.0
2025-12-04 18:08:00,34.15,34.15,34.15,34.15,5.0
2025-12-04 18:10:00,34.14,34.19,34.14,34.19,289.0
2025-12-04 18:11:00,34.19,34.19,34.19,34.19,29.0
2025-12-04 18:12:00,34.19,34.19,34.16,34.16,1026.0
2025-12-04 18:13:00,34.15,34.2,34.15,34.2,176.0
2025-12-04 18:14:00,34.18,34.18,34.15,34.15,2340.0
2025-12-04 18:15:00,34.19,34.2,34.19,34.2,200.0
2025-12-04 18:16:00,34.15,34.2,34.15,34.2,170.0
2025-12-04 18:17:00,34.1616,34.2,34.145,34.2,39.0
2025-12-04 18:18:00,34.1999,34.1999,34.1999,34.1999,12.0
2025-12-04 18:20:00,34.2,34.2,34.1945,34.1945,136.0
2025-12-04 18:21:00,34.2,34.2,34.2,34.2,50.0
2025-12-04 18:22:00,34.19,34.2,34.15,34.2,256.0
2025-12-04 18:23:00,34.2,34.2,34.05,34.05,1240.0
2025-12-04 18:24:00,34.16,34.16,34.11,34.11,6.0
2025-12-04 18:27:00,34.17,34.17,34.17,34.17,1.0
2025-12-04 18:28:00,34.16,34.2,34.14,34.1475,690.0
2025-12-04 18:29:00,34.14,34.19,34.09,34.09,500.0
2025-12-04 18:30:00,34.15,34.15,34.09,34.09,156.0
2025-12-04 18:31:00,34.19,34.19,34.19,34.19,10.0
2025-12-04 18:32:00,34.0924,34.19,34.0924,34.19,510.0
2025-12-04 18:33:00,34.15,34.15,34.0966,34.15,590.0
2025-12-04 18:34:00,34.17,34.18,34.17,34.18,250.0
2025-12-04 18:35:00,34.15,34.15,34.13,34.14,544.0
2025-12-04 18:36:00,34.14,34.15,34.14,34.15,221.0
2025-12-04 18:37:00,34.18,34.18,34.1796,34.18,1601.0
2025-12-04 18:38:00,34.18,34.18,34.1792,34.18,96.0
2025-12-04 18:39:00,34.18,34.18,34.15,34.15,15.0
2025-12-04 18:40:00,34.18,34.18,34.15,34.18,268.0
2025-12-04 18:41:00,34.17,34.17,34.17,34.17,2.0
2025-12-04 18:43:00,34.16,34.16,34.16,34.16,5.0
2025-12-04 18:44:00,34.15,34.15,34.14,34.15,21.0
2025-12-04 18:45:00,34.16,34.16,34.09,34.09,266.0
2025-12-04 18:46:00,34.17,34.17,34.09,34.1688,406.0
2025-12-04 18:47:00,34.15,34.15,34.15,34.15,325.0
2025-12-04 18:48:00,34.16,34.16,34.09,34.09,21.0
2025-12-04 18:49:00,34.14,34.14,34.13,34.13,38.0
2025-12-04 18:50:00,34.1,34.17,34.1,34.17,24.0
2025-12-04 18:51:00,34.13,34.17,34.13,34.15,325.0
2025-12-04 18:53:00,34.15,34.15,34.15,34.15,10.0
2025-12-04 18:54:00,34.16,34.16,34.1,34.16,76.0
2025-12-04 18:55:00,34.1291,34.1291,34.1291,34.1291,10.0
2025-12-04 18:56:00,34.12,34.12,34.12,34.12,10.0
2025-12-04 18:58:00,34.12,34.12,34.12,34.12,36.0
2025-12-04 18:59:00,34.12,34.12,34.11,34.12,312.0
2025-12-04 19:01:00,34.12,34.12,34.1,34.1,70.0
2025-12-04 19:02:00,34.12,34.12,34.1,34.1,18.0
2025-12-04 19:03:00,34.12,34.12,34.12,34.12,20.0
2025-12-04 19:04:00,34.11,34.12,34.11,34.12,1197.0
2025-12-04 19:07:00,34.12,34.12,34.12,34.12,5.0
2025-12-04 19:09:00,34.12,34.13,34.11,34.11,22.0
2025-12-04 19:10:00,34.11,34.13,34.04,34.11,5113.0
2025-12-04 19:11:00,34.0628,34.1,34.04,34.1,2623.0
2025-12-04 19:12:00,34.1188,34.12,34.0,34.09,3401.0
2025-12-04 19:13:00,34.097,34.097,34.097,34.097,100.0
2025-12-04 19:14:00,34.05,34.05,34.0446,34.0446,116.0
2025-12-04 19:15:00,34.13,34.13,34.102,34.102,5.0
2025-12-04 19:17:00,34.1,34.1,34.03,34.03,158.0
2025-12-04 19:18:00,34.03,34.04,34.03,34.04,120.0
2025-12-04 19:20:00,34.05,34.07,34.05,34.07,38.0
2025-12-04 19:21:00,34.08,34.08,34.08,34.08,1.0
2025-12-04 19:22:00,34.0881,34.0888,34.04,34.04,52.0
2025-12-04 19:23:00,34.0891,34.09,34.0891,34.09,173.0
2025-12-04 19:24:00,34.08,34.1,34.06,34.07,3280.0
2025-12-04 19:25:00,34.06,34.16,34.06,34.15,1576.0
2025-12-04 19:26:00,34.16,34.16,34.15,34.15,208.0
2025-12-04 19:27:00,34.08,34.13,34.08,34.13,4.0
2025-12-04 19:28:00,34.14,34.14,34.08,34.0901,330.0
2025-12-04 19:29:00,34.17,34.17,34.09,34.09,39.0
2025-12-04 19:30:00,34.1571,34.16,34.1571,34.16,102.0
2025-12-04 19:31:00,34.13,34.1571,34.09,34.09,430.0
2025-12-04 19:32:00,34.163,34.163,34.1212,34.1212,50.0
2025-12-04 19:33:00,34.14,34.17,34.14,34.17,1013.0
2025-12-04 19:34:00,34.15,34.1972,34.13,34.13,446.0
2025-12-04 19:35:00,34.15,34.15,34.15,34.15,300.0
2025-12-04 19:36:00,34.1598,34.16,34.1598,34.16,130.0
2025-12-04 19:37:00,34.16,34.17,34.16,34.16,390.0
2025-12-04 19:38:00,34.1612,34.18,34.1612,34.18,5.0
2025-12-04 19:39:00,34.17,34.2,34.17,34.2,343.0
2025-12-04 19:40:00,34.18,34.2,34.16,34.2,127.0
2025-12-04 19:41:00,34.2,34.2,34.15,34.1999,2103.0
2025-12-04 19:42:00,34.16,34.2,34.16,34.2,265.0
2025-12-04 19:43:00,34.2,34.2,34.2,34.2,50.0
2025-12-04 19:44:00,34.2,34.2,34.16,34.1999,3540.0
2025-12-04 19:45:00,34.199,34.2,34.19,34.2,1131.0
2025-12-04 19:46:00,34.2,34.21,34.19,34.21,5358.0
2025-12-04 19:47:00,34.21,34.21,34.18,34.21,3415.0
2025-12-04 19:48:00,34.21,34.22,34.16,34.16,233.0
2025-12-04 19:49:00,34.19,34.2,34.19,34.2,103.0
2025-12-04 19:51:00,34.21,34.22,34.2,34.21,512.0
2025-12-04 19:52:00,34.19,34.19,34.08,34.08,5893.0
2025-12-04 19:53:00,34.08,34.2,34.0,34.2,4519.0
2025-12-04 19:54:00,34.15,34.15,34.0,34.02,4199.0
2025-12-04 19:55:00,34.03,34.14,34.01,34.14,934.0
2025-12-04 19:56:00,34.09,34.09,34.02,34.02,700.0
2025-12-04 19:57:00,34.14,34.14,34.05,34.14,2097.0
2025-12-04 19:58:00,34.14,34.14,34.06,34.06,708.0
2025-12-04 19:59:00,34.14,34.14,34.02,34.14,1097.0
