timestamp,open,high,low,close,volume
2025-12-04 18:01:00,0.852,0.852,0.852,0.852,10.0
2025-12-04 18:02:00,0.852,0.852,0.8519,0.852,11.0
2025-12-04 18:03:00,0.852,0.852,0.8519,0.852,7.0
2025-12-04 18:04:00,0.852,0.852,0.852,0.852,206.0
2025-12-04 18:05:00,0.852,0.852,0.852,0.852,4.0
2025-12-04 18:06:00,0.852,0.852,0.852,0.852,2.0
2025-12-04 18:07:00,0.85,0.85,0.85,0.85,4.0
2025-12-04 18:08:00,0.8519,0.852,0.8519,0.852,101.0
2025-12-04 18:09:00,0.852,0.852,0.852,0.852,1.0
2025-12-04 18:10:00,0.852,0.852,0.852,0.852,1.0
2025-12-04 18:11:00,0.852,0.852,0.852,0.852,1.0
2025-12-04 18:12:00,0.852,0.852,0.852,0.852,1.0
2025-12-04 18:13:00,0.852,0.852,0.8519,0.8519,210.0
2025-12-04 18:14:00,0.852,0.852,0.852,0.852,9.0
2025-12-04 18:15:00,0.852,0.852,0.8519,0.852,210.0
2025-12-04 18:16:00,0.852,0.852,0.852,0.852,11.0
2025-12-04 18:17:00,0.852,0.852,0.852,0.852,12.0
2025-12-04 18:18:00,0.852,0.852,0.852,0.852,8.0
2025-12-04 18:19:00,0.852,0.852,0.852,0.852,8.0
2025-12-04 18:20:00,0.852,0.852,0.852,0.852,7.0
2025-12-04 18:21:00,0.852,0.852,0.8519,0.8519,8.0
2025-12-04 18:22:00,0.852,0.852,0.852,0.852,8.0
2025-12-04 18:23:00,0.8519,0.852,0.8519,0.852,6.0
2025-12-04 18:24:00,0.852,0.852,0.852,0.852,9.0
2025-12-04 18:25:00,0.852,0.852,0.852,0.852,14.0
2025-12-04 18:26:00,0.852,0.852,0.85,0.8519,16.0
2025-12-04 18:27:00,0.852,0.852,0.852,0.852,12.0
2025-12-04 18:28:00,0.852,0.852,0.852,0.852,2.0
2025-12-04 18:29:00,0.852,0.852,0.8519,0.8519,3.0
2025-12-04 18:31:00,0.852,0.852,0.852,0.852,2.0
2025-12-04 18:32:00,0.8519,0.852,0.85,0.8519,13.0
2025-12-04 18:33:00,0.852,0.852,0.852,0.852,4.0
2025-12-04 18:34:00,0.852,0.852,0.8519,0.852,16.0
2025-12-04 18:35:00,0.852,0.852,0.8519,0.852,36.0
2025-12-04 18:36:00,0.8519,0.852,0.8519,0.852,16.0
2025-12-04 18:37:00,0.8519,0.852,0.8519,0.852,8.0
2025-12-04 18:39:00,0.8519,0.852,0.8519,0.852,2.0
2025-12-04 18:41:00,0.852,0.852,0.852,0.852,35.0
2025-12-04 18:42:00,0.852,0.852,0.852,0.852,1.0
2025-12-04 18:43:00,0.8519,0.852,0.8519,0.852,13.0
2025-12-04 18:44:00,0.852,0.852,0.852,0.852,1.0
2025-12-04 18:45:00,0.852,0.852,0.8519,0.852,4.0
2025-12-04 18:46:00,0.852,0.852,0.852,0.852,6.0
2025-12-04 18:47:00,0.852,0.852,0.8519,0.8519,4.0
2025-12-04 18:48:00,0.852,0.852,0.852,0.852,7.0
2025-12-04 18:49:00,0.852,0.852,0.8501,0.852,29.0
2025-12-04 18:50:00,0.8519,0.852,0.8519,0.852,3.0
2025-12-04 18:51:00,0.8519,0.8519,0.8519,0.8519,1.0
2025-12-04 18:52:00,0.8519,0.852,0.8519,0.8519,3.0
2025-12-04 18:53:00,0.852,0.852,0.8519,0.8519,3.0
2025-12-04 18:54:00,0.852,0.852,0.8519,0.8519,4.0
2025-12-04 18:56:00,0.852,0.852,0.8519,0.852,11.0
2025-12-04 18:57:00,0.8519,0.852,0.8519,0.852,4.0
2025-12-04 18:58:00,0.8519,0.852,0.8501,0.8501,456.0
2025-12-04 18:59:00,0.85,0.85,0.85,0.85,99.0
2025-12-04 19:02:00,0.852,0.852,0.852,0.852,1.0
2025-12-04 19:03:00,0.852,0.852,0.852,0.852,50.0
2025-12-04 19:04:00,0.852,0.852,0.852,0.852,100.0
2025-12-04 19:06:00,0.8519,0.852,0.8519,0.852,7.0
2025-12-04 19:07:00,0.852,0.852,0.852,0.852,4.0
2025-12-04 19:08:00,0.852,0.852,0.8519,0.852,3.0
2025-12-04 19:09:00,0.852,0.852,0.852,0.852,2.0
2025-12-04 19:10:00,0.852,0.852,0.852,0.852,2.0
2025-12-04 19:11:00,0.852,0.852,0.8519,0.8519,6.0
2025-12-04 19:12:00,0.8519,0.852,0.8519,0.852,5.0
2025-12-04 19:14:00,0.8517,0.8517,0.8517,0.8517,1.0
2025-12-04 19:15:00,0.8519,0.8519,0.8519,0.8519,1.0
2025-12-04 19:16:00,0.85,0.85,0.85,0.85,1.0
2025-12-04 19:17:00,0.852,0.852,0.852,0.852,7.0
2025-12-04 19:18:00,0.8519,0.852,0.8519,0.852,8.0
2025-12-04 19:19:00,0.852,0.852,0.8508,0.852,17.0
2025-12-04 19:20:00,0.852,0.852,0.851,0.852,25.0
2025-12-04 19:21:00,0.852,0.852,0.85,0.85,1188.0
2025-12-04 19:22:00,0.8499,0.8499,0.8498,0.8499,22.0
2025-12-04 19:23:00,0.8498,0.8499,0.8498,0.8499,11.0
2025-12-04 19:24:00,0.8498,0.8499,0.8467,0.8499,9.0
2025-12-04 19:26:00,0.8467,0.8467,0.8467,0.8467,1.0
2025-12-04 19:29:00,0.8468,0.8468,0.8468,0.8468,10.0
2025-12-04 19:30:00,0.8498,0.8498,0.8498,0.8498,40.0
2025-12-04 19:32:00,0.8498,0.8498,0.8498,0.8498,201.0
2025-12-04 19:33:00,0.8499,0.8499,0.8499,0.8499,1.0
2025-12-04 19:34:00,0.8498,0.8499,0.8498,0.8499,7.0
2025-12-04 19:35:00,0.8499,0.8499,0.8498,0.8499,5.0
2025-12-04 19:36:00,0.8499,0.8499,0.8498,0.8499,7.0
2025-12-04 19:37:00,0.8499,0.8499,0.8498,0.8499,7.0
2025-12-04 19:38:00,0.8499,0.8499,0.8498,0.8499,7.0
2025-12-04 19:39:00,0.8499,0.8499,0.8498,0.8498,515.0
2025-12-04 19:40:00,0.8499,0.8499,0.8467,0.8498,112.0
2025-12-04 19:41:00,0.8498,0.8499,0.8498,0.8499,2.0
2025-12-04 19:43:00,0.8499,0.8499,0.8467,0.8499,100.0
2025-12-04 19:44:00,0.8499,0.8499,0.8498,0.8499,11.0
2025-12-04 19:45:00,0.8498,0.8499,0.8498,0.8498,9.0
2025-12-04 19:46:00,0.8499,0.8499,0.8498,0.8499,8.0
2025-12-04 19:47:00,0.8499,0.8499,0.8499,0.8499,10.0
2025-12-04 19:48:00,0.8499,0.8499,0.8499,0.8499,2.0
2025-12-04 19:50:00,0.8498,0.8498,0.8498,0.8498,1.0
2025-12-04 19:51:00,0.8499,0.8499,0.8499,0.8499,1.0
2025-12-04 19:55:00,0.8498,0.8498,0.8467,0.8467,87.0
2025-12-04 19:56:00,0.8499,0.8499,0.8499,0.8499,1000.0
2025-12-04 19:58:00,0.8499,0.8499,0.8499,0.8499,2.0
