timestamp,open,high,low,close,volume
2025-12-04 18:02:00,0.108,0.108,0.1075,0.1075,2348.0
2025-12-04 18:03:00,0.1079,0.1088,0.107,0.107,1578.0
2025-12-04 18:04:00,0.1081,0.1085,0.1069,0.1082,24643.0
2025-12-04 18:05:00,0.108,0.109,0.108,0.109,9825.0
2025-12-04 18:08:00,0.1069,0.1078,0.1036,0.1068,3248.0
2025-12-04 18:09:00,0.1069,0.1069,0.1069,0.1069,1009.0
2025-12-04 18:10:00,0.1069,0.1069,0.1037,0.1037,2571.0
2025-12-04 18:11:00,0.1057,0.1057,0.1057,0.1057,11.0
2025-12-04 18:12:00,0.1057,0.1069,0.1035,0.1068,40265.0
2025-12-04 18:13:00,0.1069,0.1089,0.105,0.105,718.0
2025-12-04 18:14:00,0.1067,0.1067,0.1067,0.1067,100.0
2025-12-04 18:15:00,0.1089,0.11,0.1065,0.1078,74027.0
2025-12-04 18:16:00,0.1078,0.1078,0.1067,0.1067,5118.0
2025-12-04 18:18:00,0.1067,0.11,0.1067,0.11,28072.0
2025-12-04 18:19:00,0.11,0.1102,0.11,0.11,4477.0
2025-12-04 18:20:00,0.11,0.11,0.11,0.11,3122.0
2025-12-04 18:21:00,0.11,0.1101,0.11,0.11,4117.0
2025-12-04 18:22:00,0.1067,0.1101,0.1066,0.1066,2229.0
2025-12-04 18:23:00,0.1075,0.1099,0.1066,0.1077,5117.0
2025-12-04 18:24:00,0.1097,0.1097,0.1097,0.1097,100.0
2025-12-04 18:25:00,0.1089,0.109,0.1089,0.109,10000.0
2025-12-04 18:27:00,0.1088,0.1088,0.1088,0.1088,10.0
2025-12-04 18:28:00,0.1087,0.1087,0.1087,0.1087,17.0
2025-12-04 18:29:00,0.1086,0.1087,0.1086,0.1086,618.0
2025-12-04 18:30:00,0.1087,0.1087,0.1087,0.1087,9.0
2025-12-04 18:31:00,0.108,0.1086,0.108,0.1086,3973.0
2025-12-04 18:32:00,0.1086,0.1086,0.1086,0.1086,2893.0
2025-12-04 18:33:00,0.1086,0.1087,0.1086,0.1086,891.0
2025-12-04 18:34:00,0.1086,0.1087,0.1086,0.1086,1631.0
2025-12-04 18:35:00,0.1086,0.1086,0.1086,0.1086,15301.0
2025-12-04 18:36:00,0.1086,0.1086,0.1064,0.1064,13502.0
2025-12-04 18:37:00,0.1061,0.1061,0.106,0.106,3800.0
2025-12-04 18:38:00,0.106,0.106,0.106,0.106,7500.0
2025-12-04 18:40:00,0.106,0.106,0.106,0.106,12.0
2025-12-04 18:41:00,0.106,0.1061,0.106,0.1061,3607.0
2025-12-04 18:42:00,0.1061,0.109,0.106,0.1062,14674.0
2025-12-04 18:44:00,0.1062,0.1063,0.1062,0.1062,3323.0
2025-12-04 18:45:00,0.1081,0.1082,0.1064,0.1064,4510.0
2025-12-04 18:46:00,0.1064,0.1064,0.1064,0.1064,10.0
2025-12-04 18:47:00,0.1065,0.107,0.1065,0.107,510.0
2025-12-04 18:48:00,0.1071,0.1082,0.1071,0.1078,32.0
2025-12-04 18:49:00,0.1078,0.1078,0.1078,0.1078,1210.0
2025-12-04 18:54:00,0.1071,0.1071,0.1071,0.1071,5000.0
2025-12-04 18:55:00,0.1081,0.1101,0.108,0.1101,17380.0
2025-12-04 18:56:00,0.1101,0.1101,0.1091,0.1091,18666.0
2025-12-04 18:57:00,0.11,0.11,0.11,0.11,1099.0
2025-12-04 18:58:00,0.1078,0.1078,0.1078,0.1078,1840.0
2025-12-04 19:00:00,0.1081,0.1081,0.108,0.1081,5647.0
2025-12-04 19:01:00,0.1099,0.1099,0.1099,0.1099,279.0
2025-12-04 19:02:00,0.1097,0.1097,0.1097,0.1097,1000.0
