timestamp,open,high,low,close,volume
2025-12-04 17:12:00,7.29,7.29,7.29,7.29,200.0
2025-12-04 17:15:00,7.28,7.28,7.28,7.28,3.0
2025-12-04 17:16:00,7.2801,7.29,7.2801,7.29,1020.0
2025-12-04 17:17:00,7.29,7.29,7.29,7.29,20.0
2025-12-04 17:18:00,7.29,7.29,7.29,7.29,9.0
2025-12-04 17:19:00,7.29,7.29,7.29,7.29,18.0
2025-12-04 17:20:00,7.2802,7.2899,7.28,7.28,505.0
2025-12-04 17:21:00,7.2898,7.2898,7.2898,7.2898,1.0
2025-12-04 17:22:00,7.2897,7.2898,7.2897,7.2898,180.0
2025-12-04 17:23:00,7.2897,7.29,7.2897,7.2899,1972.0
2025-12-04 17:24:00,7.28,7.2889,7.28,7.2889,55.0
2025-12-04 17:25:00,7.28,7.28,7.28,7.28,39.0
2025-12-04 17:26:00,7.28,7.29,7.28,7.28,9360.0
2025-12-04 17:27:00,7.2802,7.2802,7.2802,7.2802,11.0
2025-12-04 17:28:00,7.2893,7.2893,7.2893,7.2893,14.0
2025-12-04 17:29:00,7.2892,7.2892,7.2892,7.2892,100.0
2025-12-04 17:30:00,7.2898,7.2898,7.2898,7.2898,1.0
2025-12-04 17:32:00,7.2648,7.2799,7.26,7.2799,666.0
2025-12-04 17:34:00,7.29,7.29,7.29,7.29,2000.0
2025-12-04 17:35:00,7.29,7.29,7.25,7.2501,900.0
2025-12-04 17:36:00,7.2882,7.2882,7.25,7.25,100.0
2025-12-04 17:38:00,7.29,7.29,7.2519,7.2519,20.0
2025-12-04 17:43:00,7.26,7.2888,7.26,7.2888,14.0
2025-12-04 17:44:00,7.2888,7.2888,7.2888,7.2888,4.0
2025-12-04 17:45:00,7.26,7.26,7.25,7.25,10.0
2025-12-04 17:47:00,7.25,7.25,7.25,7.25,3.0
2025-12-04 17:48:00,7.25,7.25,7.25,7.25,51.0
2025-12-04 17:50:00,7.2504,7.2791,7.2504,7.2791,14.0
2025-12-04 17:52:00,7.25,7.2501,7.25,7.2501,10.0
2025-12-04 17:55:00,7.27,7.27,7.27,7.27,35.0
2025-12-04 17:56:00,7.27,7.27,7.25,7.25,325.0
2025-12-04 18:00:00,7.2532,7.2532,7.2532,7.2532,10.0
2025-12-04 18:01:00,7.2503,7.2503,7.2503,7.2503,2.0
2025-12-04 18:02:00,7.27,7.27,7.25,7.25,5008.0
2025-12-04 18:03:00,7.27,7.27,7.27,7.27,101.0
2025-12-04 18:05:00,7.27,7.27,7.27,7.27,100.0
2025-12-04 18:10:00,7.2767,7.28,7.26,7.2792,725.0
2025-12-04 18:12:00,7.26,7.2601,7.26,7.2601,12000.0
2025-12-04 18:13:00,7.28,7.28,7.27,7.2701,102.0
2025-12-04 18:15:00,7.26,7.2603,7.26,7.26,198.0
2025-12-04 18:16:00,7.26,7.2796,7.2501,7.2501,5752.0
2025-12-04 18:17:00,7.2696,7.2696,7.2696,7.2696,20.0
2025-12-04 18:18:00,7.25,7.25,7.25,7.25,185.0
2025-12-04 18:20:00,7.2315,7.2315,7.2315,7.2315,25.0
2025-12-04 18:23:00,7.2636,7.2636,7.2636,7.2636,50.0
2025-12-04 18:24:00,7.26,7.2699,7.2319,7.2699,2055.0
2025-12-04 18:25:00,7.2689,7.2689,7.2689,7.2689,2.0
2025-12-04 18:26:00,7.23,7.2301,7.2007,7.2007,5283.0
2025-12-04 18:29:00,7.2,7.2003,7.2,7.2003,502.0
2025-12-04 18:30:00,7.2007,7.2007,7.2007,7.2007,5.0
2025-12-04 18:31:00,7.2017,7.2017,7.2017,7.2017,1.0
2025-12-04 18:32:00,7.21,7.21,7.19,7.19,1203.0
2025-12-04 18:37:00,7.23,7.23,7.23,7.23,500.0
2025-12-04 18:39:00,7.2296,7.2296,7.2296,7.2296,30.0
2025-12-04 18:40:00,7.2295,7.2295,7.2247,7.2247,3000.0
2025-12-04 18:41:00,7.23,7.23,7.23,7.23,100.0
2025-12-04 18:44:00,7.2002,7.2002,7.2002,7.2002,22.0
2025-12-04 18:46:00,7.27,7.27,7.27,7.27,3.0
2025-12-04 18:47:00,7.27,7.27,7.27,7.27,2.0
2025-12-04 18:48:00,7.27,7.27,7.27,7.27,5.0
2025-12-04 18:50:00,7.2,7.2,7.1981,7.1981,500.0
2025-12-04 18:51:00,7.2681,7.2681,7.1999,7.1999,6581.0
2025-12-04 18:54:00,7.27,7.27,7.2,7.2692,545.0
2025-12-04 18:55:00,7.25,7.25,7.25,7.25,1000.0
2025-12-04 18:56:00,7.25,7.26,7.2096,7.26,1014.0
